title,tmdb_id,imdb_id,duration,genres,img,popularity,vote_average,vote_count,year_released
b'field of amapolas',b'138702',b'tt1885247',b'86',b'[]',b'/ncm7vpdzpywy0phisthga9nvmaq.jpg',b'0.044',b'3.0',b'1',b'2012-10-13'
b'paktofonika - po\xc5\xbcegnalny koncert',b'139130',b'',b'none',b'[]',b'/xweaivp3aqomxg9x9bf13jrixnq.jpg',b'0.288',b'0.0',b'0',b''
b'vampira and me',b'139525',b'',b'106',"b""['documentary']""",b'/a9nyxiytzk3bqvxmlrfsfkvosok.jpg',b'0.028',b'0.0',b'0',b'2013-10-08'
b'quicksilver messenger service - anthology box 1966-1970',b'139642',b'',b'100',b'[]',b'/ubplh2wped6il5binuwmwyudvpx.jpg',b'0.001',b'0.0',b'0',b''
b'die benzinbr\xc3\xbcder show',b'139644',b'tt4827634',b'none',b'[]',b'/i3hndpv21f8k3rem14hsh9ml1vm.jpg',b'0.037',b'8.5',b'1',b'1998-01-01'
b'billy club',b'139721',b'tt2051831',b'94',"b""['comedy', 'horror']""",b'/tac6vngssl3zwh845vukaded0kc.jpg',b'0.198',b'4.6',b'5',b'2013-10-01'
b'satan claus',b'139747',b'tt0117553',b'61',"b""['horror']""",b'/qvnxqh3cyxeezzzqiibqkhmyeez.jpg',b'0.206',b'1.0',b'2',b'1996-01-01'
b'turned out nice again',b'139757',b'tt0034318',b'81',"b""['music', 'comedy']""",b'/u3dwvggkzvumyr2avlyv4d51tv5.jpg',b'0.045',b'0.0',b'0',b'1941-08-01'
b'pauvre france',b'139855',b'',b'none',"b""['comedy']""",b'/2bcifjxrwolwkk4q0xmvoo3t7nn.jpg',b'0.001',b'0.0',b'0',b'1982-05-17'
b'les seins de lola (th\xc3\xa9\xc3\xa2tre)',b'139859',b'tt1427253',b'none',"b""['comedy']""",b'/esjivutkezbsmhtil3azqqxfykv.jpg',b'0.06',b'0.0',b'0',b'1987-01-09'
b'cristina branco: live',b'140131',b'',b'69',b'[]',b'/5glzdulugnssuntksinyaxaze9q.jpg',b'0.038',b'8.0',b'1',b'2006-01-01'
b'rise of the zombies',b'140174',b'tt2236182',b'90',"b""['action', 'horror', 'thriller']""",b'/t36rfgjrr1kppascarvrayj74yk.jpg',b'2.294',b'3.5',b'34',b'2012-10-27'
b'get a life',b'140265',b'tt0896814',b'none',b'[]',b'/1o6dge7hg00825ruxml4bjjcb6d.jpg',b'0.004',b'0.0',b'0',b'2006-12-10'
b'dominator',b'140359',b'tt0135991',b'77',b'[]',b'/lnisfvhfidei4llllzcrwpmokbg.jpg',b'0.043',b'0.0',b'0',b'2003-03-03'
"b'park avenue: money, power & the american dream'",b'140481',b'tt2460426',b'70',"b""['documentary']""",b'/vrsxeps8ljkmvrfe73sehhqgike.jpg',b'0.771',b'6.7',b'15',b'2012-01-01'
b'gfp bunny',b'140523',b'',b'82',b'[]',b'/yfsxo1dh49wgenwwwnzbbdowunj.jpg',b'0.009',b'0.0',b'0',b'2012-10-22'
b'a dirty western',b'140525',b'tt0124406',b'71',"b""['western']""",b'/8imctu771szdnvxltvqxlnrr6hj.jpg',b'0.521',b'4.8',b'2',b'1975-04-03'
b'gunfight at high noon',b'140529',b'tt0057464',b'80',"b""['western']""",b'/1bezezpcicaqezup1nl2mmudhak.jpg',b'0.002',b'0.0',b'0',b'1964-02-04'
b'love from the passage',b'140711',b'tt0087588',b'73',"b""['drama', 'crime']""",b'/x0phunsww31ged1ymlo9cun7rks.jpg',b'0.25',b'0.0',b'0',b'1984-06-06'
b'waking up yesterday',b'140713',b'tt2321471',b'120',"b""['comedy', 'science fiction']""",b'/hs0odludynv7koqyklmj2qkomvn.jpg',b'0.669',b'6.2',b'9',b'2012-03-15'
"b'freek de jonge - de conferencier, het boekenweekgeschenk en de leugen'",b'140715',b'',b'none',b'[]',b'/aialayigpii6fce27ukmcrvuwx6.jpg',b'0.001',b'0.0',b'0',b'2000-01-01'
b'auga fyrir auga',b'140737',b'',b'none',b'[]',b'/xdculy9wdqtx89iit2q2ulfd02j.jpg',b'0.007',b'0.0',b'0',b'2008-05-01'
b'deadly messages',b'140820',b'tt0088998',b'90',"b""['horror']""",b'/xq8vo8mb6glnnt9av7vwi9gnx00.jpg',b'0.063',b'6.0',b'1',b'1985-02-21'
b'shanghai six',b'140928',b'',b'none',b'[]',b'/hbamqbefseyhtdeec865fkslp1.jpg',b'0.002',b'0.0',b'0',b'2005-10-08'
"b""francesco's friendly world: the broken cross""",b'141422',b'tt0415809',b'31',b'[]',b'/pklw02i3rtsye7si0cqi5ps0ci3.jpg',b'0.35',b'0.0',b'0',b''
b'vivienne westwood: do it yourself!',b'141676',b'tt1946507',b'none',b'[]',b'/t8kwg7w1utlakhflakboolzwqcj.jpg',b'0.008',b'0.0',b'0',b'2011-01-01'
b'just ancient loops',b'141688',b'tt2223678',b'26',"b""['documentary']""",b'/mgwt8xxat4stccjkvp02kztum2f.jpg',b'0.465',b'7.2',b'3',b'2012-11-03'
b'waiting for summer',b'141749',b'tt2388811',b'88',b'[]',b'/no9htwvl2faeysebcojwap2hbka.jpg',b'0.007',b'0.0',b'0',b'2012-03-30'
b'eros ramazotti : live at rome',b'141844',b'',b'none',b'[]',b'/acgyqk7tqg95ppbpxei0q09owii.jpg',b'0.005',b'0.0',b'0',b'2009-11-06'
b'devil species',b'141890',b'tt0951357',b'79',"b""['horror', 'thriller']""",b'/5tpnkfzjoy7sn58mqhdqp9uwk5f.jpg',b'0.022',b'0.0',b'0',b'2004-01-01'
b'first love',b'142058',b'tt0076033',b'92',"b""['drama', 'romance']""",b'/wxibkljgpi6r90p47myuyvwqv47.jpg',b'0.386',b'4.0',b'1',b'1977-08-08'
b'hostile makeover',b'142074',b'tt1451802',b'90',"b""['mystery', 'comedy', 'drama', 'crime']""",b'/8bkw0jpwfa1ksqkpnzlrkipofnu.jpg',b'0.269',b'6.0',b'1',b'2009-06-28'
b'five dances',b'142115',b'tt2186781',b'83',"b""['drama', 'romance']""",b'/rcyknwgg9rqjzvxbblhqopovlxt.jpg',b'1.038',b'7.0',b'27',b'2013-06-19'
b'manchester united season review 2011-2012',b'142372',b'',b'none',b'[]',b'/3vn2zw0qhg8fwtjab0fwccxyvmo.jpg',b'0.062',b'4.0',b'1',b'2012-12-01'
b'arakawa under the bridge: the movie',b'142386',b'tt1880923',b'115',"b""['comedy']""",b'/75uoomfjupbwysxyhfikrhsorar.jpg',b'0.712',b'5.0',b'1',b'2012-02-04'
b'the surf girl',b'142422',b'tt0007413',b'20',"b""['comedy']""",b'none',b'0.001',b'0.0',b'0',b'1916-07-09'
"b""no one's son""",b'142456',b'tt1239267',b'100',"b""['drama']""",b'/aj88636uyq586fdszcxcu594lwm.jpg',b'0.109',b'5.0',b'1',b'2008-05-20'
b'four more feet',b'142488',b'',b'48',b'[]',b'/kxo04j7fzzzi0lhupr8sanfnc7u.jpg',b'0.75',b'0.0',b'0',b''
b'gamma ray: the story of... to the metal',b'142492',b'',b'none',b'[]',b'/afumesdm5ks0t9f61eq1j7ylrxq.jpg',b'0.005',b'0.0',b'0',b'2010-03-16'
b'exit',b'142507',b'tt1814701',b'90',"b""['drama']""",b'/gmalcprdnx4rr5vrcuxnjtqua35.jpg',b'0.411',b'3.5',b'2',b'2011-01-01'
b'quinto: fighting proud',b'142598',b'tt0065164',b'93',b'[]',b'/vhqfls3ajlqgb3n1et6rkou8w9g.jpg',b'0.001',b'0.0',b'0',b'1969-06-14'
b'children of the pyre',b'142997',b'tt1347314',b'74',b'[]',b'/miyvjhqzqbyxzftnruxi87risll.jpg',b'0.008',b'0.0',b'0',b'2008-08-26'
b'the day the earth moved',b'142999',b'tt0071392',b'74',"b""['tv movie', 'drama']""",b'/iz97arj3vy2cjzodrgg6kvbh9ke.jpg',b'0.294',b'0.0',b'0',b'1974-09-18'
b'black snow',b'143271',b'tt0223618',b'88',"b""['drama']""",b'/hrnpzqkpoudqkotn5vf447facxo.jpg',b'1.007',b'6.1',b'4',b'1965-06-09'
b'the battle of sutjeska',b'143355',b'tt0070758',b'117',"b""['war']""",b'/eoeirfaeznsxw1d3r1rv77flwuk.jpg',b'0.227',b'6.7',b'3',b'1973-07-31'
b'signs - a warning',b'143365',b'',b'60',b'[]',b'none',b'0.0',b'0.0',b'0',b''
b'alibhai',b'143385',b'tt1073653',b'138',"b""['drama', 'action', 'family']""",b'/wdyzoy3hyltbkntlrr1a6qix6in.jpg',b'0.633',b'3.9',b'4',b'2007-08-15'
b'love hunter',b'143444',b'tt0226913',b'72',b'[]',b'/ywfnrda5l3yhc7tc811vsf0utee.jpg',b'0.25',b'0.0',b'0',b'1971-01-08'
b'dream 1',b'143476',b'tt2403150',b'none',b'[]',b'/v8ed7pl6nyfx0qljemo8sa2da1f.jpg',b'0.039',b'5.0',b'1',b'2008-03-15'
b'fascination: portrait of a lady',b'143657',b'tt0285576',b'66',b'[]',b'/zgtbijf6tqow3arbm3rhmjkjif8.jpg',b'0.299',b'0.0',b'0',b'1977-10-01'
b'stunt games',b'144482',b'tt1600921',b'none',"b""['action']""",b'/mux1iq6x9m9moexkd1sjje86x5c.jpg',b'0.005',b'0.0',b'0',b'2010-04-27'
b'walker percy: a documentary film',b'144606',b'tt1536125',b'60',b'[]',b'/pq52zcmzenkn8ukah6sapy6nl0j.jpg',b'0.006',b'0.0',b'0',b'2011-01-01'
b'jekyll & hyde: the musical',b'144716',b'tt0279887',b'135',"b""['drama', 'horror']""",b'/mdbtwxrhmoxa6hs8vrhthpwsemg.jpg',b'0.134',b'0.0',b'0',b'2001-09-11'
b'black jack',b'144734',b'tt0062736',b'99',"b""['western']""",b'/bk26jgtsokrzzqtskarwzmctgxg.jpg',b'0.939',b'6.7',b'3',b'1968-10-24'
b'a rope for a bastard',b'144976',b'tt0208973',b'82',b'[]',b'/jg3vnssmtrtdwbuujac4cbpkb5k.jpg',b'0.003',b'0.0',b'0',b'1968-04-02'
b'the big squeeze',b'144982',b'tt0115680',b'98',"b""['drama']""",b'/iodatexr7qkbqmqd7ydip1kk3ey.jpg',b'0.342',b'5.0',b'1',b'1996-09-06'
b'ghost storm',b'146028',b'tt1939686',b'85',"b""['action', 'horror', 'science fiction', 'tv movie']""",b'/gdgtq2kw0w5qc6atj7ixe9vhad4.jpg',b'1.434',b'4.3',b'8',b'2012-11-10'
b'the reincarnate',b'146307',b'tt0067663',b'122',"b""['horror']""",b'/src4ua0ux2syydjslm964lshaf6.jpg',b'0.0',b'0.0',b'0',b'1971-04-30'
b'the tale of genji: a thousand year enigma',b'146309',b'tt1705064',b'137',"b""['fantasy', 'drama']""",b'/ezxxh07uzqrrh9mo9qd9xrd6wef.jpg',b'0.459',b'0.0',b'0',b'2011-12-10'
b'from: first hymn to the night - novalis',b'146662',b'tt0280676',b'3',b'[]',b'/kqjh8xo1vzjdcudhgep8v4qsin5.jpg',b'0.359',b'5.3',b'9',b'1994-12-31'
"b'the black hen, or living underground'",b'147372',b'tt0128120',b'73',"b""['drama', 'family', 'fantasy']""",b'/djsqqlvnthi6jfwwq1uagkqiopu.jpg',b'0.192',b'5.0',b'1',b'1980-12-29'
b'the bomb',b'147376',b'tt0135811',b'72',"b""['comedy', 'fantasy']""",b'/ilklmb0gnpni8zrvngcxisdi6ik.jpg',b'0.19',b'1.0',b'1',b'1997-01-01'
b'lima 13',b'147378',b'tt2407844',b'86',b'[]',b'/2kymzgvqwxaedahh3wwwzn142q8.jpg',b'0.064',b'5.5',b'1',b'2012-11-22'
b'a twist of the wrist',b'147382',b'',b'90',b'[]',b'/6t7rcsvmadnzve17fimvc3yir2.jpg',b'0.002',b'0.0',b'0',b'2002-11-01'
b'khaled',b'148172',b'tt0296707',b'85',"b""['drama']""",b'/7zhsdc9xbke2k6pe80dzxnyd8wk.jpg',b'0.001',b'0.0',b'0',b'2001-09-10'
b'keith jarrett  tokyo solo',b'148369',b'',b'none',"b""['music']""",b'/9zwgvxwq51rbafl9lgcb7jjjzqt.jpg',b'0.074',b'4.3',b'2',b'2002-01-01'
b'the saimaa gesture',b'148482',b'tt0083022',b'128',"b""['music', 'documentary']""",b'/kl5j4jdwshk7bi91r2pnf8wdw46.jpg',b'0.07',b'5.0',b'1',b'1981-09-11'
b'barres',b'148626',b'tt0086940',b'14',"b""['comedy']""",b'/kggvmuxpvjnkg0zrxj7w5dquhxt.jpg',b'0.405',b'6.0',b'6',b'1984-12-31'
b'the eleventh victim',b'148652',b'tt2194748',b'89',"b""['thriller']""",b'/c5ngu69iqj9d0mukft3lmqovyoy.jpg',b'0.807',b'3.6',b'6',b'2012-11-03'
b'message from nam',b'148667',b'tt0106662',b'175',"b""['drama', 'romance']""",b'/9iejd37ogcpqchnn08xexgl38tt.jpg',b'1.201',b'3.5',b'2',b'1993-10-17'
b'junior wells & buddy guy live at nightstage',b'148671',b'',b'58',"b""['music']""",b'/rymt4eubr1u0epuzftonkahtpps.jpg',b'0.074',b'4.3',b'2',b'2007-08-28'
b'the case for christmas',b'148888',b'tt2039389',b'83',"b""['tv movie', 'fantasy', 'comedy', 'drama']""",b'/ws8kewecnxko4u8636qn3nkjhb6.jpg',b'0.62',b'5.6',b'8',b'2011-11-19'
b'steps - the ultimate collection',b'148956',b'',b'none',b'[]',b'/8qc1plax8fxxhe7nvpm5zjaye3s.jpg',b'0.007',b'0.0',b'0',b'2011-10-10'
b'dance off the inches: country line dance',b'149334',b'',b'53',b'[]',b'/l9a7mh6lvxc8hhbvyopgfne2tiz.jpg',b'0.01',b'0.0',b'0',b'2009-02-03'
b'raoni',b'149352',b'tt0078140',b'84',b'[]',b'/2in0s5jubrrelouhuodg6v6ozbr.jpg',b'0.001',b'0.0',b'0',b'1978-01-01'
b'decibel outdoor festival 2012',b'151315',b'',b'150',"b""['music']""",b'/c2qfxr0gptadi3ymrjinyuxoo3u.jpg',b'0.082',b'3.8',b'2',b'2012-12-01'
b'kot v sapogakh',b'151455',b'tt0311410',b'27',"b""['animation', 'comedy', 'drama', 'family']""",b'/zyjymjkoxdmz1ppfal7xbvldkwv.jpg',b'0.485',b'5.3',b'6',b'1995-01-01'
b'naran',b'151639',b'tt0463622',b'165',"b""['drama']""",b'/inbtle9fcgfjjulokgouspejsp6.jpg',b'0.676',b'6.1',b'5',b'2005-09-05'
b'charlie muffin',b'151687',b'tt0078956',b'104',"b""['drama', 'thriller', 'tv movie']""",b'/lvofeqp0gh70rylm2mxxbvesc7c.jpg',b'0.102',b'0.0',b'0',b'1979-12-11'
b'superflic se d\xc3\xa9cha\xc3\xaene',b'151739',b'tt0271269',b'none',b'[]',b'/wapudl3soqae2aak3mgbz4si6fj.jpg',b'0.0',b'0.0',b'0',b'1983-07-10'
b'bar\xc3\xa3o vermelho 1985 - rock in rio',b'151759',b'',b'none',b'[]',b'/zfikvu9lajyrdogakt0ulecccwn.jpg',b'0.021',b'0.0',b'0',b'2016-02-13'
b'bossa nova in concert',b'151777',b'',b'none',b'[]',b'/3cbs0beiteqrmqjcqmz09ipfqb7.jpg',b'0.029',b'0.0',b'0',b'2016-02-13'
b'cassia eller - com voce meu mundo ficaria completo',b'152059',b'',b'none',b'[]',b'/vstt2d1grfxgtovlbytlnryrgt.jpg',b'0.001',b'0.0',b'0',b'1999-01-01'
b'unfinished stories',b'152061',b'tt1097261',b'none',b'[]',b'/6wxphqj1danbk1y96a9ggielvf9.jpg',b'0.039',b'4.0',b'1',b'2007-01-01'
b'caetano veloso - prenda minha',b'152079',b'',b'none',b'[]',b'/4tf4cdbuhjx6u3dnaoj28rsugyh.jpg',b'0.021',b'0.0',b'0',b'2016-02-13'
b'un grillo per la testa',b'152591',b'',b'none',b'[]',b'/kx7fup2no5oe7lqgpjuuc8xg8ph.jpg',b'0.037',b'7.5',b'1',b'1995-02-28'
b'el valley centro',b'152970',b'tt0234964',b'90',b'[]',b'/hckegn5j2gvjexmvvta4oenxzfm.jpg',b'0.156',b'8.3',b'4',b'2000-03-27'
b'hinter den sieben gleisen',b'155064',b'tt0282560',b'100',b'[]',b'/2m3ctnmloh7fxzxavdbvvfprvpk.jpg',b'0.051',b'8.5',b'1',b'1959-01-01'
b'bela kiss: prologue',b'155288',b'tt1830495',b'106',"b""['horror', 'mystery', 'thriller']""",b'/m8yvozml9eangfk7z6is7afkgmm.jpg',b'0.525',b'4.6',b'6',b'2013-01-10'
b'tina arena greatest hits',b'155392',b'',b'none',b'[]',b'/kcfyl16xalvcmsfcvypheeexbfz.jpg',b'0.038',b'7.5',b'1',b'2005-10-09'
b'mahjong horoki',b'155509',b'tt0165376',b'109',b'[]',b'/av6t4jvz5xyjtjlf5ijqxxcfwdx.jpg',b'0.003',b'0.0',b'0',b'1984-10-10'
b'maisie was a lady',b'155581',b'tt0033867',b'79',"b""['comedy', 'drama']""",b'/lohs1pe415zehdpu0wtynsz1u0k.jpg',b'0.379',b'8.0',b'1',b'1941-01-10'
b'happiness of us alone',b'155659',b'tt0055217',b'130',"b""['drama']""",b'/dt1m246gryjcchrjuwfe3xbm2ke.jpg',b'0.136',b'10.0',b'1',b'1961-01-15'
b'true spirit',b'155743',b'tt0464831',b'90',"b""['comedy']""",b'/tdel8dsddlvtqkvsn2mpts2biqe.jpg',b'0.42',b'4.0',b'3',b'2005-12-16'
b'a bomb was stolen',b'155820',b'tt0131571',b'72',"b""['science fiction', 'comedy', 'fantasy']""",b'/yzotbrgbfh8cvw70ze6r7dvsc6o.jpg',b'0.106',b'5.7',b'3',b'1961-08-11'
b'salt of the black earth',b'155968',b'tt0066323',b'99',b'[]',b'/mmtgzlf0tdshusxrysojkah2ob6.jpg',b'0.099',b'6.0',b'2',b'1970-03-06'
b'czy ktos mnie kocha w tym domu',b'156000',b'tt0104042',b'none',b'[]',b'/3i3jf1jdneysoypdoexprrpes6e.jpg',b'0.127',b'8.5',b'2',b'1992-01-01'
b'the sea ghost',b'156369',b'tt0022352',b'64',"b""['war', 'action', 'drama']""",b'/dahrvzzyjfpy6typ25xkymbbjm.jpg',b'0.083',b'0.0',b'0',b'1931-11-28'
b'no limit',b'156387',b'tt0022211',b'72',"b""['comedy', 'drama']""",b'/dpabtazral8bhjon0ijv6bo6xtl.jpg',b'0.001',b'0.0',b'0',b'1931-01-15'
b'a message from the future',b'157122',b'',b'13',b'[]',b'none',b'0.007',b'0.0',b'0',b'2011-11-11'
b'the diary of a big man',b'157200',b'tt0094935',b'none',"b""['romance', 'comedy']""",b'/itdvi3dzhcgpqrjsldauiev81fk.jpg',b'1.202',b'6.0',b'2',b'1988-07-21'
b'death doll',b'157268',b'tt0319271',b'82',"b""['horror']""",b'/m7q0zs7b24dfdqmss8nzsod6imu.jpg',b'0.138',b'5.3',b'3',b'1989-01-01'
b'the appointment',b'157276',b'tt0082025',b'90',"b""['horror']""",b'/l7tuyfwlq1vjqinwvudhfil2umk.jpg',b'0.091',b'6.0',b'2',b'1981-06-07'
b'slaves of the seas',b'157312',b'tt1441266',b'92',"b""['drama']""",b'/dgmov2yyajttgfrsj6rac9hogaj.jpg',b'1.51',b'0.0',b'0',b'2009-06-09'
"b'varanasi, india: beyond'",b'157699',b'',b'43',b'[]',b'/zngtugugpkfep8sjhotnitxyubf.jpg',b'0.007',b'0.0',b'0',b'2012-05-15'
b'stolen seas',b'158238',b'tt1981690',b'90',b'[]',b'/y0xlhfocoiwzevnoi9nwip6ulc2.jpg',b'0.265',b'8.2',b'6',b'2013-01-18'
b'neujahrskonzert der wiener philharmoniker',b'158783',b'tt2164429',b'130',b'[]',b'/qlro4sybn8whyarfg9mqb6fwvnd.jpg',b'0.007',b'0.0',b'0',b'2012-02-07'
b'the lady of the camelias',b'158830',b'tt0178772',b'none',b'[]',b'/hpfnzm5iqnl2kholphzcorpfo6c.jpg',b'0.001',b'0.0',b'0',b'1954-01-01'
b'our gang',b'158842',b'tt0035526',b'90',"b""['comedy', 'music']""",b'/pxxpjf2ffnu7knu2ebioajpbirh.jpg',b'0.039',b'5.0',b'1',b'1942-02-02'
b'fort graveyard',b'159061',b'tt0057941',b'132',"b""['drama', 'war']""",b'/ehs62tdkqrvrdjn1s9gfgnt4gvg.jpg',b'0.643',b'8.0',b'1',b'1965-09-18'
b'anita renfroe: purse-onality',b'159415',b'',b'97',b'[]',b'/aaq7cqdjumohmq9vzazhykasfp3.jpg',b'0.004',b'0.0',b'0',b'2006-10-17'
b'street of women',b'159441',b'tt0023529',b'59',"b""['drama', 'romance']""",b'/fy5lwzmm0btfzuzmmb7rqvtgyv9.jpg',b'0.087',b'4.5',b'2',b'1932-06-04'
b'illegal',b'159690',b'tt0023052',b'64',"b""['crime', 'drama']""",b'/c11tjkvlilu5rlpbb1jlaa2dj5o.jpg',b'0.001',b'0.0',b'0',b'1932-09-28'
b'ever again',b'159717',b'tt0930057',b'75',"b""['documentary']""",b'/byrb5cuscl3b6jizvflkorfhscy.jpg',b'0.076',b'6.0',b'1',b'2006-12-08'
b'the apocalypse',b'159817',b'tt2594098',b'5',"b""['action', 'comedy']""",b'/1ny6ot18esjaptrvsr8bjmqkba0.jpg',b'0.599',b'5.8',b'8',b'2013-09-01'
b'irish folk furniture',b'159827',b'tt2586022',b'9',b'[]',b'/3civwcejgrpajmbkhft005hmlz9.jpg',b'0.088',b'5.5',b'2',b'2013-01-16'
b'why we fight: divide and conquer',b'159849',b'tt0173769',b'57',"b""['documentary']""",b'/g21ruzz3bzeudukmb82kejjtufk.jpg',b'0.211',b'6.4',b'5',b'1943-01-01'
b'otte akkorder',b'160080',b'tt0124820',b'none',"b""['comedy']""",b'/zymragylnaciognv5vxo7g4qtf.jpg',b'0.044',b'8.0',b'1',b'1944-11-04'
b'mongkok story',b'160271',b'tt0168260',b'95',"b""['action']""",b'/9kqf3mr3z0ublunv3jlmoyzgcew.jpg',b'0.106',b'9.0',b'1',b'1996-09-07'
b'tales from the neverending story: badge of courage',b'160289',b'',b'none',"b""['fantasy']""",b'/9kl0siavwf70a1ddtdpynluyvhc.jpg',b'0.104',b'6.0',b'1',b'2004-08-01'
b'mirakel',b'160571',b'tt0800998',b'none',b'[]',b'/zjtcnnxvj8dhdh0ouvdotszjvdx.jpg',b'0.039',b'7.0',b'1',b'2006-12-24'
b'stompa forelsker seg',b'160573',b'tt0129404',b'99',"b""['family', 'comedy']""",b'/isofdvmouyi5nedo2pa1udqg8wr.jpg',b'0.001',b'0.0',b'0',b'1965-01-19'
b'i spy returns',b'160718',b'tt0110094',b'95',"b""['tv movie', 'action', 'adventure', 'comedy']""",b'/8bifybdh4xdv7r0oko6zq8afdw8.jpg',b'0.309',b'4.3',b'3',b'1994-02-03'
b'drawing between the lines',b'160980',b'tt1422839',b'20',b'[]',b'none',b'0.011',b'0.0',b'0',b'2007-04-19'
b'lovely loneliness',b'161024',b'tt1160004',b'82',b'[]',b'/ke9rro7bffox1zgjsxo5vc4hxsd.jpg',b'0.638',b'4.5',b'4',b'2009-03-05'
b'steps: the end of the road',b'161127',b'',b'103',b'[]',b'/tr6qiw21mczbljdbqqkx1atr5z5.jpg',b'0.153',b'9.0',b'1',b'2002-11-24'
b'mark of the beast',b'161131',b'tt0897426',b'none',"b""['thriller', 'drama']""",b'/a1fx0ii21yqoi5jazirx6whudme.jpg',b'0.0',b'0.0',b'0',b'1986-01-01'
b'cerca de las estrellas',b'161354',b'tt0054735',b'108',"b""['drama']""",b'/9mgkeczymeodg7fdrdri9kxxwsu.jpg',b'0.001',b'0.0',b'0',b'1963-06-24'
b'freddy the freshman',b'161580',b'tt0022914',b'7',"b""['music', 'animation', 'comedy']""",b'/3wqx9pngtvu7vmqcfxt0ejxnjdj.jpg',b'0.001',b'0.0',b'0',b'1932-02-20'
b'free eats',b'161582',b'tt0022915',b'20',b'[]',b'/4hozqu9b1stg0mhw858olxzqufj.jpg',b'0.037',b'8.0',b'1',b'1932-02-12'
"b""buddy's show boat""",b'161954',b'tt0023853',b'7',b'[]',b'/urgx7jwevbzl2bmkmstwglyvj9c.jpg',b'0.065',b'1.0',b'1',b'1933-12-08'
"b""buddy's beer garden""",b'161956',b'tt0023851',b'7',b'[]',b'/lvpiexttkit3fmh1n3d9kimvg3f.jpg',b'0.108',b'2.0',b'2',b'1933-11-11'
b'coo coo the magician',b'161966',b'tt0148040',b'7',"b""['comedy', 'animation']""",b'/h5h2uocwjkz63vuzfppjse7nipi.jpg',b'0.022',b'0.0',b'0',b'1933-01-21'
b'the familiar shadow',b'162322',b'tt1866992',b'24',"b""['drama']""",b'/25snbjbwxa2c8lrwhzqtm4zddkp.jpg',b'0.126',b'6.5',b'1',b'1958-12-31'
b'ma\xc3\xaetre galip',b'162350',b'tt0209140',b'11',"b""['documentary']""",b'/p8clcro5fnok7udqgdzcspiphh1.jpg',b'0.472',b'6.3',b'3',b'1964-01-01'
b'shiver my timbers',b'162578',b'tt0022378',b'none',b'[]',b'/4hozqu9b1stg0mhw858olxzqufj.jpg',b'0.057',b'0.0',b'0',b'1931-10-09'
"b""the lumi\xc3\xa8re brothers' first films""",b'162592',b'tt0151416',b'61',"b""['documentary']""",b'/vdyimvuckoc9omzmpkq0rumzjs8.jpg',b'0.147',b'6.3',b'3',b'1996-07-18'
"b'offers herself as bride for $10,000'",b'162594',b'tt1187031',b'2',b'[]',b'none',b'0.037',b'5.0',b'1',b'1931-04-15'
b'sport slants',b'162600',b'tt1557702',b'none',b'[]',b'none',b'0.001',b'0.0',b'0',b'1931-04-15'
b'the bum bandit',b'162738',b'tt0021701',b'6',"b""['comedy', 'animation']""",b'/8axohkmbd1kqt3syligompchlet.jpg',b'0.143',b'6.0',b'2',b'1931-04-03'
b'film about a woman who\xe2\x80\xa6',b'163937',b'tt0071497',b'90',"b""['drama']""",b'/ydnfb3mhqipghbk9g7zuk3j74lx.jpg',b'0.071',b'7.0',b'2',b'1974-12-11'
b'what is it worth?',b'163959',b'tt0458074',b'110',"b""['documentary']""",b'/yaknb3y11izarax1shdca46w9f6.jpg',b'1.099',b'5.6',b'6',b'2005-05-20'
b'purgatory flats',b'163985',b'tt0323741',b'none',b'[]',b'/bgvvk3x3fjhz8h0pws0ey7xco9c.jpg',b'0.147',b'1.0',b'2',b'2003-12-17'
b'heritage of bjorndal',b'164175',b'tt0053798',b'96',"b""['drama', 'family']""",b'/ehm8lggx0lgvpf4fkovtbmmsriq.jpg',b'0.123',b'6.0',b'1',b'1960-09-15'
b'das lied vom trompeter',b'164179',b'',b'none',"b""['drama']""",b'/qfar8fj485t31rkoszx2peaeuoz.jpg',b'0.001',b'0.0',b'0',b'1964-11-05'
b'long distance revolutionary: a journey with mumia abu-jamal',b'164367',b'tt2005276',b'120',"b""['documentary']""",b'/v8kkfbfjiivoht8aj4xjndc7b5x.jpg',b'0.151',b'10.0',b'1',b'2013-02-01'
b'germanes de sang',b'164540',b'tt0322394',b'90',b'[]',b'/egu06hw53tk2esw8huxecnoejvm.jpg',b'0.001',b'0.0',b'0',b'2001-10-05'
b'the sexpert',b'164821',b'tt0316584',b'61',"b""['comedy']""",b'/5224qucnostakd8yn0knoxflob0.jpg',b'0.337',b'0.0',b'0',b'1972-02-01'
b'miesmalli',b'164909',b'tt0037072',b'85',b'[]',b'/hbqlaxiwfwu60nixjtxag2ge6bt.jpg',b'0.001',b'0.0',b'0',b'1944-02-01'
b'camp dog',b'164931',b'tt0042302',b'7',b'[]',b'/arcokslfrger0lpyb6prqx1z15b.jpg',b'0.478',b'5.8',b'5',b'1950-09-22'
b'wonder dog',b'164949',b'tt0043145',b'7',"b""['animation']""",b'/e6tfzfb4o2ya3oejh3qbhnnvh7h.jpg',b'0.267',b'7.2',b'3',b'1950-04-07'
b'malaterra',b'165101',b'tt0436559',b'none',b'[]',b'none',b'0.002',b'0.0',b'0',b'2004-11-11'
